Species	PFT
Acalypha diversifolia	(shrub)
Acalypha filipes	forb
Acalypha fimbriata	forb
Acalypha fruticosa	(shrub)
Acalypha fuscescens	forb
Acalypha glabrata	(shrub/tree)
Acalypha grandis	(shrub/tree)
Acalypha hamiltoniana	(shrub)
Acalypha havanensis	forb
Acalypha hispida	(shrub)
Acalypha indica	forb
Acalypha lanceolata	conflicting (forb vs. shrub)
Acalypha langiana	forb
Acalypha lepinei	(shrub)
Acalypha macrostachya	(tree)
Acalypha mapirensis	(tree)
Acalypha nemorum	(shrub)
Acalypha neptunica	(shrub/tree)
Acalypha nyasica	forb
Acalypha ornata	(shrub)
Acalypha ostryifolia	forb
Acalypha paucifolia	forb
Acalypha peduncularis	forb
Acalypha phleoides	forb
Acalypha polymorpha	forb
Acalypha psilostachya	conflicting (forb vs. shrub)
Acalypha pub	not assigned
Acalypha pubiflora	(shrub)
Acalypha racemosa	conflicting (forb vs. shrub)
Acalypha rhomboidea	forb
Acalypha segetalis	forb
Acalypha sharpdent	not assigned
Acalypha sharpub	not assigned
Acalypha skutchii	(shrub/tree)
Acalypha sonderiana	(shrub)
Acalypha stachyura	(tree)
Acalypha villicaulis	forb
Acalypha virginica	forb
Acalypha welwitschiana	conflicting (forb vs. shrub)
Acalypha wilkesiana	(shrub)
Acampe pachyglossa	forb
Acampe papillosa	forb
Acamptopappus shockleyi	conflicting (forb vs. shrub)
Acamptopappus sphaerocephalus	(shrub)
Acanthephippium sylhetense	forb
Acanthocarpus preissii	forb
Acanthocereus occidentalis	(shrub)
Acanthochiton wrightii	forb
Acantholimon diapensioides	conflicting (forb vs. shrub)
Acantholippia seriphioides	(shrub)
Acantholippia trifida	(shrub)
Acanthonychia ramosissima	forb
Acanthopanax divaricatus	(shrub)
Acanthopanax gracilistylus	(shrub)
Acanthopanax sciadophylloides	not assigned
Acanthopanax senticosus	(shrub)
Acanthopanax sessiliflorum	(tree)
Acanthopanax sessiliflorus	(shrub)
Acanthopanax sieboldianus	(shrub)
Acanthopanax spinosus	(shrub)
Acanthopsis disperma	forb
Acanthosicyos horrida	(shrub)
Acanthosicyos horridus	(shrub)
Acanthosicyos naudinianus	forb
Acanthospermum australe	forb
Acanthospermum hispidum	forb
Acanthosyris annonagustata	(tree)
Acanthosyris falcata	(tree)
Acanthosyris glabrata	(tree)
Acanthus hirsutus	forb
Acanthus ilicifolius	conflicting (forb vs. shrub)
Acanthus latifolius	conflicting (forb vs. shrub)
Acanthus mollis	conflicting (forb vs. shrub)
Acanthus pallens	forb
Acanthus pubescens	forb
Acanthus spinosus	forb
Acanthus syriacus	forb
Acca sellowiana	(shrub/tree)
Accolacuarina rigida	not assigned
Acer acuminatum	(tree)
Acer albo-purpurascens	(tree)
Acer amoenum	(tree)
Acer argutum	(tree)
Acer barbatum	(tree)
Acer barbinerve	(tree)
Acer buergerianum	(shrub/tree)
Acer caesium	(tree)
Acer campbellii	(tree)
Acer campestre	(tree)
Acer capillipes	(tree)
Acer cappadocicum	(tree)
Acer carpinifolium	(tree)
Acer catalpifolium	(tree)
Acer caudatifolium	(tree)
Acer caudatum	(tree)
Acer circinatum	(shrub/tree)
Acer circinnatum	(tree)
Acer cissifolium	(tree)
Acer coriaceum	(tree)
Acer crataegifolium	(shrub)
Acer cultratum	(tree)
Acer dasycarpum	(tree)
Acer davidii	(tree)
Acer decandrum	(tree)
Acer diabolicum	(tree)
Acer distylum	(tree)
Acer erianthum	(shrub)
Acer flabellatum	(tree)
Acer floridanum	(tree)
Acer fraxinifolium	(tree)
Acer garrettii	(tree)
Acer ginnala	(shrub/tree)
Acer glabrum	(shrub/tree)
Acer granatense	(tree)
Acer grandidentatum	(shrub/tree)
Acer griseum	(tree)
Acer grosseri	(shrub/tree)
Acer heldreichii	(tree)
Acer henryi	(tree)
Acer hermoneum	(tree)
Acer hispanicum	(tree)
Acer hyrcanum	(tree)
Acer ibericum	(tree)
Acer japonicum	(tree)
Acer kawakamii	(tree)
Acer laevigatum	(tree)
Acer laurinum	(tree)
Acer laxiflorum	(tree)
Acer leucoderme	(tree)
Acer lobelii	(tree)
Acer longipes	(tree)
Acer lucidum	(tree)
Acer macrophyllum	(tree)
Acer mandshuricum	(tree)
Acer maximowiczianum	(tree)
Acer micranthum	(tree)
Acer miyabei	(tree)
Acer mono	(tree)
Acer monspessulanum	(tree)
Acer morrisonense	(tree)
Acer negundo	(tree)
Acer nigrum	(tree)
Acer nikoense	(tree)
Acer niveum	(tree)
Acer oblongum	(tree)
Acer obtusatum	(tree)
Acer obtusifolium	(tree)
Acer oliverianum	(shrub/tree)
Acer opalus	(tree)
Acer opulifolium	(tree)
Acer orientale	(tree)
Acer palmatum	(shrub/tree)
Acer pectinatum	(tree)
Acer pennsylvanicum	(tree)
Acer pensylvanicum	(tree)
Acer pictum	(tree)
Acer platanoides	(tree)
Acer pseudoplatanus	(tree)
Acer pseudo-platanus	(tree)
Acer pseudosieboldianum	(tree)
Acer pseudo-sieboldianum	(tree)
Acer ruba	(tree)
Acer rubrum	(tree)
Acer rufinerve	(tree)
Acer saccharinum	(tree)
Acer saccharophorum	(tree)
Acer saccharum	(tree)
Acer sempervirens	(shrub/tree)
Acer senecaense	(tree)
Acer serrulatum	(tree)
Acer sieboldianum	(tree)
Acer sinense	(tree)
Acer skutchii	(tree)
Acer spicatum	(shrub/tree)
Acer stachyophyllum	(shrub/tree)
Acer sterculiaceum	(shrub/tree)
Acer stevenii	(tree)
Acer tataricum	(shrub/tree)
Acer tegmentosum	(tree)
Acer trautvetteri	(tree)
Acer triflorum	(tree)
Acer truncatum	(tree)
Acer tschonoskii	(shrub/tree)
Acer ukurunduense	(tree)
Acer velutinum	(tree)
Acer zoeschense	(tree)
Aceras anthropophorum	forb
Aceratium concinnum	(tree)
Aceratium doggrellii	(tree)
Aceratium megalospermum	(shrub/tree)
Aceratium sericeum	(tree)
Aceratium sericoleopsis	(tree)
Achatocarpus praecox	(tree)
Achillea aegyptiaca	forb
Achillea ageratum	forb
Achillea alpina	forb
Achillea arvensis	conflicting (forb vs. shrub)
Achillea asiatica	forb
Achillea aspleniifolia	forb
Achillea atrata	forb
Achillea biebersteinii	forb
Achillea cartilaginea	forb
Achillea clavenae	forb
Achillea clavennae	forb
Achillea clusiana	forb
Achillea clypeolata	forb
Achillea coarctata	forb
Achillea collina	forb
Achillea crithmifolia	forb
Achillea distans	forb
Achillea erba	forb
Achillea erba-rotta	(shrub)
Achillea falcata	forb
Achillea filipendulina	forb
Achillea fragrantissima	forb
Achillea lanulosa	forb
Achillea leptophylla	forb
Achillea macrophylla	forb
Achillea millefolium	forb
Achillea moschata	forb
Achillea nana	forb
Achillea nobilis	forb
Achillea odorata	forb
Achillea pannonica	forb
Achillea pratensis	forb
Achillea ptarmica	forb
Achillea ptarmicoides	forb
Achillea roseo-alba	forb
Achillea salicifolia	forb
Achillea santolina	forb
Achillea serbica	forb
Achillea setacea	forb
Achillea sibirica	forb
Achillea stricta	forb
Achillea wilhelmsii	forb
Achimenes longiflora	forb
Achlaena piptostachya	grass
Achlys triphylla	forb
Achnatherum breviaristatum	grass
Achnatherum bromoides	grass
Achnatherum calamagrostis	grass
Achnatherum chingii	grass
Achnatherum extremiorientale	grass
Achnatherum hookeri	grass
Achnatherum hymenoides	grass
Achnatherum inebrians	grass
Achnatherum lemmonii	grass
Achnatherum lettermanii	grass
Achnatherum nelsonii	grass
Achnatherum occidentale	grass
Achnatherum pekinense	grass
Achnatherum purpurascens	grass
Achnatherum robustum	grass
Achnatherum sibiricum	grass
Achnatherum speciosum	grass
Achnatherum splendens	grass
Achnatherum thurberianum	grass
Achnophora tatei	forb
Achyrachaena mollis	forb
Achyranthes aspera	conflicting (forb vs. shrub)
Achyranthes bidentata	conflicting (forb vs. shrub)
Achyranthes japonica	forb
Achyranthes longifolia	forb
Achyranthes patula	forb
Achyranthes splendens	(shrub)
Achyrocline satureioides	forb
Achyropsis gracilis	forb
Achyropsis laniceps	forb
Achyropsis leptostachya	conflicting (forb vs. shrub)
Achyrospermum cryptanthum	conflicting (forb vs. shrub)
Achyrospermum laterale	forb
Achyrospermum schimperi	forb
Achyrothalamus marginatus	forb
Aciachne acicularis	grass
Aciachne flagellifera	grass
Aciachne pulvinata	grass
Acianthus caudatus	forb
Acianthus exsertus	forb
Acianthus fornicatus	forb
Acianthus pusillus	forb
Acicarpha tribuloides	forb
Acidocroton lobulatus	forb
Acidosasa breviclavata	grass
Acidosasa brilletii	grass
Acidosasa chinensis	grass
Acidosasa chinouensis	grass
Acidosasa edulis	grass
Acidosasa guangxiensis	grass
Acidosasa lingchuanensis	grass
Acidosasa nanunica	grass
Acidosasa notata	grass
Acidosasa purpurea	grass
Acidosasa venusta	grass
Acidoton nicaraguensis	not assigned
Acinos alpinus	conflicting (forb vs. shrub)
Acinos arvensis	forb
Acioa barteri	(shrub)
Acioa edulis	(tree)
Acioa guianensis	(tree)
Aciphylla aurea	forb
Aciphylla glacialis	forb
Aciphylla glaucescens	forb
Aciphylla simplicifolia	forb
Aciphylla subflabellata	conflicting (forb vs. shrub)
Ackama rosaefolia	(tree)
Acmanthera latifolia	(tree)
Acmella bellidioides	forb
Acmella oppositifolia	forb
Acmella uliginosa	forb
Acmena acuminatissima	(tree)
Acmena brachyandra	(tree)
Acmena divaricata	(tree)
Acmena graveolens	(tree)
Acmena hemilampra	(tree)
Acmena ingens	(tree)
Acmena mackinnoniana	(tree)
Acmena macrocarpa	(tree)
Acmena resa	(tree)
Acmena smithii	(shrub/tree)
Acmenosperma claviflorum	(tree)
Acmispon americanus	legume
Acmispon brachycarpus	legume
Acmispon denticulatus	legume
Acmispon maritimus	legume
Acmispon parviflorus	legume
Acmispon wrangelianus	legume
Acnistus arborescens	(tree)
Acnistus australis	(shrub)
Acoelorrhaphe wrightii	(shrub/tree)
Acokanthera laevigata	(shrub/tree)
Acokanthera oblongifolia	(shrub/tree)
Acokanthera oppositifolia	(shrub)
Acokanthera rotundata	(shrub/tree)
Acokanthera schimperi	(shrub/tree)
Acokanthera spectabilis	(shrub/tree)
Acomastylis rossii	forb
Acomis acoma	forb
Aconitum alboviolaceum	forb
Aconitum altaicum	forb
Aconitum austriacum	forb
Aconitum cammarum	forb
Aconitum chasmanthum	forb
Aconitum chinense	forb
Aconitum columbianum	forb
Aconitum czekanovskyi	forb
Aconitum degenii	forb
Aconitum delphinifolium	forb
Aconitum firmum	forb
Aconitum gymnandrum	forb
Aconitum hebegynum	forb
Aconitum heterophyllum	forb
Aconitum kusnezoffii	forb
Aconitum leucostomum	forb
Aconitum lycoctonum	forb
Aconitum napellus	forb
Aconitum nasutum	forb
Aconitum paniculigerum	forb
Aconitum pilipes	forb
Aconitum pilosiusculum	forb
Aconitum plicatum	forb
Aconitum senanense	forb
Aconitum septentrionale	forb
Aconitum sinomontanum	forb
Aconitum soongaricum	forb
Aconitum spathulatum	forb
Aconitum talassicum	forb
Aconitum tauricum	forb
Aconitum variegatum	forb
Aconitum violaceum	forb
Aconitum vulparia	forb
Aconitum yezoense	forb
Aconitum yuparense	forb
Aconogonon alpinum	forb
Aconogonon campanulatum	forb
Aconogonon pamiricum	forb
Aconogonon polystachyum	conflicting (forb vs. shrub)
Acorus americanus	forb
Acorus calamus	forb
Acosmium cardenasii	(tree)
Acosmium dasycarpum	(tree)
Acosmium elegans	(tree)
Acosmium nitens	(tree)
Acosmium panamense	(tree)
Acosmium praeclarum	(tree)
Acostia gracilis	grass
Acourtia alamanii	forb
Acourtia dugesii	forb
Acourtia microcephala	forb
Acourtia thurberi	forb
Acrachne henrardiana	grass
Acrachne perrieri	grass
Acrachne racemosa	grass
Acrachne verticillata	grass
Acradenia euodiiformis	(tree)
Acradenia frankliniae	(shrub/tree)
Acridocarpus adenophorus	(tree)
Acridocarpus chloropterus	(shrub)
Acridocarpus excelsus	(shrub)
Acridocarpus katangensis	(shrub/tree)
Acridocarpus natalitius	(shrub/tree)
Acridocarpus orientalis	(shrub)
Acridocarpus smeathmannii	(shrub)
Acritochaete volkensii	grass
Acrocarpus fraxinifolius	(tree)
Acroceras amplectens	grass
Acroceras attenuatum	grass
Acroceras boivinii	grass
Acroceras calcicola	grass
Acroceras chaseae	grass
Acroceras diffusum	grass
Acroceras elegans	grass
Acroceras excavatum	grass
Acroceras fluminense	grass
Acroceras gabunense	grass
Acroceras ivohibense	grass
Acroceras macrum	grass
Acroceras munroanum	grass
Acroceras parvulum	grass
Acroceras tenuicaule	grass
Acroceras tonkinense	grass
Acroceras zizanioides	grass
Acroclinium roseum	forb
Acrocomia aculeata	(tree)
Acrocomia sclerocarpa	(tree)
Acrocomia vinifera	(tree)
Acrodon subulatus	forb
Acroglochin persicarioides	forb
Acronychia acidula	(tree)
Acronychia acronychioides	(tree)
Acronychia baeuerlenii	(tree)
Acronychia crassipetala	(shrub)
Acronychia goniocarpa	(shrub)
Acronychia haplophylla	(tree)
Acronychia heterophylla	(shrub)
Acronychia imperforata	(tree)
Acronychia laevis	(shrub/tree)
Acronychia laurifolia	(shrub/tree)
Acronychia melicopoides	(shrub/tree)
Acronychia oblongifolia	(tree)
Acronychia octandra	(tree)
Acronychia oligophlebia	(tree)
Acronychia parviflora	(shrub)
Acronychia pedunculata	(tree)
Acronychia porteri	(tree)
Acronychia pubescens	(tree)
Acronychia pullei	(tree)
Acronychia suberosa	(tree)
Acronychia trifoliolata	(tree)
Acronychia vestita	(tree)
Acronychia wilcoxiana	(tree)
Acrophyllum australe	(shrub)
Acropogon dzumacensis	not assigned
Acroporium fuscoflavum	(moss)
Acroptilon repens	forb
Acrostichum aureum	(fern)
Acrotome fleckii	forb
Acrotome inflata	forb
Acrotriche affinis	(shrub)
Acrotriche aggregata	(shrub)
Acrotriche cordata	(shrub)
Acrotriche depressa	(shrub)
Acrotriche divaricata	(shrub)
Acrotriche fasciculiflora	(shrub)
Acrotriche leucocarpa	(shrub)
Acrotriche patula	(shrub)
Acrotriche rigida	(shrub)
Acrotriche serrulata	(shrub)
Actaea alba	forb
Actaea asiatica	forb
Actaea pachypoda	forb
Actaea rubra	forb
Actaea spicata	forb
Actephila excelsa	(shrub/tree)
Actephila lindleyi	(shrub/tree)
Actinidia arguta	(shrub/tree)
Actinidia callosa	not assigned
Actinidia chinensis	(shrub)
Actinidia deliciosa	(shrub)
Actinidia kolomikta	not assigned
Actinidia latifolia	not assigned
Actinidia polygama	not assigned
Actinidia rufa	not assigned
Actinidia strigosa	(shrub/tree)
Actiniopteris dimorpha	(fern)
Actiniopteris pauciloba	(fern)
Actiniopteris radiata	(fern)
Actinobole uliginosum	forb
Actinocheita potentillifolia	(shrub/tree)
Actinocladum verticillatum	grass
Actinodaphne ambigua	(tree)
Actinodaphne angustifolia	(tree)
Actinodaphne borneensis	(tree)
Actinodaphne glabra	(tree)
Actinodaphne glomerata	(tree)
Actinodaphne hookeri	(tree)
Actinodaphne lancifolia	(tree)
Actinodaphne longifolia	(tree)
Actinodaphne macrophylla	(tree)
Actinodaphne maingayi	(tree)
Actinodaphne malaccensis	(tree)
Actinodaphne multiflora	(tree)
Actinodaphne obovata	(tree)
Actinodaphne omeiensis	(tree)
Actinodaphne procera	(tree)
Actinodaphne reticulata	(tree)
Actinodaphne sesquipedalis	(tree)
Actinodaphne sphaerocarpa	(tree)
Actinokentia divaricata	(tree)
Actinolema macrolema	(tree)
Actinomeris alternifolia	forb
Actinostemon amazonicus	(shrub)
Actinostemon communis	(tree)
Actinostemon concepcionis	(shrub)
Actinostemon lanceolatus	(tree)
Actinostemon lobatum	not assigned
Actinostrobus acuminatus	(tree)
Actinostrobus arenarius	(tree)
Actinostrobus glauca	(tree)
Actinostrobus pyramidalis	(tree)
Actinotus forsythii	forb
Actinotus gibbonsii	forb
Actinotus helianthi	conflicting (forb vs. shrub)
Actinotus leucocephalus	forb
Actinotus minor	forb
Actites megalocarpa	forb
Adansonia aethopium	(tree)
Adansonia digitata	(tree)
Adansonia grandidieri	(tree)
Adansonia gregorii	(tree)
Adansonia madagascariensis	(tree)
Adansonia perrieri	(tree)
Adansonia rubrostipa	(tree)
Adansonia suarezensis	(tree)
Adansonia za	(tree)
Adelia triloba	(tree)
Adelobotrys adscendens	forb
Adelobotrys boissieriana	forb
Adelobotrys macrantha	(shrub)
Adelobotrys saxosa	not assigned
Adelobotrys scandens	forb
Adelobotrys tessmannii	forb
Adelocaryum eoelestinum	not assigned
Adenandra fragrans	(shrub)
Adenandra gummifera	(shrub)
Adenandra obtusata	(shrub)
Adenanthera abrosperma	(tree)
Adenanthera bicolor	(tree)
Adenanthera falcataria	(tree)
Adenanthera intermedia	(tree)
Adenanthera mantaroa	(tree)
Adenanthera microsperma	(tree)
Adenanthera pavonina	(tree)
Adenanthera tamarindifolia	(shrub/tree)
Adenanthos cygnorum	(shrub)
Adenaria floribunda	(shrub)
Adenia cissampeloides	not assigned
Adenia cladosepala	not assigned
Adenia cordifolia	forb
Adenia digitata	(shrub)
Adenia dolichosiphon	forb
Adenia ellenbeckii	forb
Adenia erecta	forb
Adenia fruticosa	not assigned
Adenia glauca	(shrub)
Adenia globosa	(shrub)
Adenia goetzei	forb
Adenia gummifera	(shrub)
Adenia hastata	forb
Adenia heterophylla	forb
Adenia hondala	not assigned
Adenia karibaensis	(tree)
Adenia kigogoensis	not assigned
Adenia lanceolata	forb
Adenia litoralis	not assigned
Adenia lobata	not assigned
Adenia macrophylla	forb
Adenia mcdadiana	not assigned
Adenia metamorpha	not assigned
Adenia mossambicensis	forb
Adenia ovata	forb
Adenia panduriformis	not assigned
Adenia pechuelii	not assigned
Adenia repanda	forb
Adenia rumicifolia	(shrub)
Adenia schliebenii	forb
Adenia spinosa	(shrub)
Adenia stenodactyla	forb
Adenia stolzii	not assigned
Adenia stricta	forb
Adenia tuberifera	forb
Adenia venenata	(shrub/tree)
Adenia volkensii	forb
Adenia wightiana	not assigned
Adenia zambesiensis	forb
Adenium honghel	(tree)
Adenium multiflora	(shrub/tree)
Adenium multiflorum	(shrub/tree)
Adenium oleifolium	(shrub)
Adenium swazicum	(shrub)
Adenocalymma apurense	not assigned
Adenocalymma arthropetiolatum	not assigned
Adenocalymma bracteatum	not assigned
Adenocalymma bracteolatum	not assigned
Adenocalymma dusenii	not assigned
Adenocalymma magnificum	not assigned
Adenocalymma marginatum	not assigned
Adenocalymma paulistarum	not assigned
Adenocalymma prancei	not assigned
Adenocalymma purpurascens	not assigned
Adenocalymma saulense	(shrub)
Adenocalymma subincanum	not assigned
Adenocalymna alliaceum	not assigned
Adenocarpus complicatus	(shrub)
Adenocarpus decorticans	(shrub)
Adenocarpus foliolosus	(shrub/tree)
Adenocarpus hispanicus	(shrub)
Adenocarpus lainzii	(shrub)
Adenocarpus mannii	(shrub)
Adenocarpus telonensis	(shrub)
Adenocarpus viscosus	(shrub)
Adenocaulon bicolor	forb
Adenocline acuta	conflicting (forb vs. shrub)
Adenodolichos baumii	(shrub)
Adenodolichos exellii	(shrub)
Adenodolichos huillensis	conflicting (forb vs. shrub)
Adenodolichos paniculatus	(shrub)
Adenodolichos punctatus	(shrub)
Adenodolichos rhomboideus	(shrub)
Adenodolichos rupestris	legume
Adenogramma glomerata	forb
Adenolobus garipensis	(shrub/tree)
Adenolobus pechuelii	(shrub)
Adenophora axilliflora	forb
Adenophora divaricata	forb
Adenophora elata	forb
Adenophora gmelini	not assigned
Adenophora gmelinii	forb
Adenophora lilifolia	forb
Adenophora liliifolia	forb
Adenophora polyantha	forb
Adenophora potaninii	conflicting (forb vs. shrub)
Adenophora remotiflora	forb
Adenophora stenanthina	forb
Adenophora stenophylla	forb
Adenophora tetraphylla	forb
Adenophora triphylla	forb
Adenophyllum porophylloides	forb
Adenophyllum porophyllum	forb
Adenopodia polystachya	(legume?)
Adenopodia spicata	(shrub/tree)
Adenopus breviflorus	not assigned
Adenosma glutihosum	forb
Adenosma glutinosum	forb
Adenostemma caffrum	forb
Adenostemma lavenia	forb
Adenostephanus guyanensis	(tree)
Adenostoma fasciculatum	(shrub)
Adenostoma sparsifolium	(shrub)
Adenostyles alliariae	forb
Adenostyles alpina	forb
Adenostyles glabra	forb
Adesmia ameghinoi	(shrub)
Adesmia aphylla	(shrub)
Adesmia argentea	(shrub)
Adesmia argyrophylla	(shrub)
Adesmia balsamica	(shrub)
Adesmia bicolor	legume
Adesmia campestris	(shrub)
Adesmia horrida	(shrub)
Adesmia littoralis	(shrub)
Adesmia microphylla	(shrub)
Adesmia obscura	(shrub)
Adesmia patagonica	(shrub)
Adesmia remyana	(shrub)
Adesmia spinosissima	(shrub)
Adesmia trifoliata	(shrub)
Adesmia villosa	legume
Adiantum aethiopicum	(fern)
Adiantum capillus-veneris	(fern)
Adiantum caudatum	(fern)
Adiantum diaphanum	(fern)
Adiantum flabellulatum	(fern)
Adiantum formosum	(fern)
Adiantum hispidulum	(fern)
Adiantum incisum	(fern)
Adiantum latifolium	(fern)
Adiantum mendoncae	(fern)
Adiantum mettenii	(fern)
Adiantum obliquum	(fern)
Adiantum patens	(fern)
Adiantum pedatum	(fern)
Adiantum philippense	(fern)
Adiantum poiretii	(fern)
Adiantum raddianum	(fern)
Adiantum trapezoides	(fern)
Adina cordifolia	(tree)
Adina globiflora	(shrub)
Adina microcephala	(tree)
Adina minutiflora	(tree)
Adina pilulifera	(shrub/tree)
Adina polycephala	(tree)
Adina racemosa	not assigned
Adina rubescens	(tree)
Adina sessilifolia	(shrub/tree)
Adinandra acuminata	(tree)
Adinandra acutifolia	(shrub/tree)
Adinandra bockiana	(shrub/tree)
Adinandra borneensis	(shrub/tree)
Adinandra collina	(tree)
Adinandra cordifolia	(shrub/tree)
Adinandra dasyantha	(tree)
Adinandra dumosa	(tree)
Adinandra forbesii	(tree)
Adinandra glischroloma	(shrub/tree)
Adinandra hainanensis	(tree)
Adinandra integerrima	(tree)
Adinandra javanica	(shrub/tree)
Adinandra lamponga	(tree)
Adinandra maculosa	(tree)
Adinandra millettii	(shrub)
Adinandra nitida	(shrub/tree)
Adinandra polyneura	(tree)
Adinandra rantepaoensis	(shrub/tree)
Adinandra ryukyuensis	not assigned
Adinandra sarosanthera	(tree)
Adinandra subauriculata	(shrub/tree)
Adinandra subunguiculata	(shrub/tree)
Adinandra verrucosa	(tree)
Adinauclea fagifolia	(tree)
Adiscanthus fusciflorus	(tree)
Adlumia fungosa	forb
Adolphia californica	(shrub)
Adonidia merrillii	not assigned
Adonis aestivalis	forb
Adonis annua	forb
Adonis autumnalis	forb
Adonis dentata	forb
Adonis flammea	forb
Adonis vernalis	forb
Adoxa moschatellina	forb
Adrastaea salicifolia	not assigned
Adriana quadripartita	(shrub)
Adriana tomentosa	not assigned
Aechmea aquilega	forb
Aechmea bracteata	forb
Aechmea bromeliifolia	not assigned
Aechmea calyculata	forb
Aechmea coelestis	forb
Aechmea cylindrata	forb
Aechmea fasciata	forb
Aechmea lueddemanniana	forb
Aechmea magdalenae	forb
Aechmea mertensii	not assigned
Aechmea miniata	forb
Aechmea nudicaulis	forb
Aechmea pubescens	not assigned
Aechmea recurvata	forb
Aechmea setigera	not assigned
Aechmea tillandsioides	not assigned
Aedesia baumannii	forb
Aegialitis annulata	(shrub/tree)
Aegialitis rotundifolia	(shrub/tree)
Aegiceras corniculatum	(shrub/tree)
Aegiceras floridum	(tree)
Aegiceras majus	(tree)
Aegilops bicornis	grass
Aegilops biuncialis	grass
Aegilops caudata	grass
Aegilops columnaris	grass
Aegilops comosa	grass
Aegilops crassa	grass
